paper_id,paper_id_note,source_institute,source_file,source_row,citation_raw,cite_key,matched_by,match_score,labeled,excluded,exclusion_reason,exclusion_reason_raw,power_correct,power_correct_raw,data_correct,data_correct_raw,review_category,review_category_raw,n_trt,n_levels,comment_levels,n_outer,n_2nd,n_3rd,n_4th,unit_rand,ind_samp_unit,restricted_rand_raw,icc,n_long,stepped_wedge_raw,data_done,data_should,data_comment,power_done,power_should,restricted_rand,stepped_wedge,source_note,source_doi,source_pmid,reason_source
V4KK3YW4,,NHLBI,NHLBI_exclusions_178.csv,28,"Vaughn, Amber E (2019)",Vaughn2019,doi,100,1,1,implementation_study,Implementation,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1093/tbm/iby082,30107586,"Ignore03_NHLBI exclusion document, category headings"
DG93HVAX,,NHLBI,NHLBI_exclusions_178.csv,29,"Bell, Melanie L (2020)",Bell2020,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13063-020-4114-9,32033617,"Ignore03_NHLBI exclusion document, category headings"
2KYMUP96,,NHLBI,NHLBI_exclusions_178.csv,30,"Blette, Bryan S (2024)",Blette2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/09622802241242323,38567439,"Ignore03_NHLBI exclusion document, category headings"
F7UIGLIK,,NHLBI,NHLBI_exclusions_178.csv,31,"Fang, Xi (2025)",Fang2025,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1093/biostatistics/kxaf047,41443760,"Ignore03_NHLBI exclusion document, category headings"
WIYCPY8U,,NHLBI,NHLBI_exclusions_178.csv,32,"Gasparini, Alessandro (2025)",Gasparini2025,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/sim.10347,39963907,"Ignore03_NHLBI exclusion document, category headings"
WPF7MUCV,,NHLBI,NHLBI_exclusions_178.csv,33,"Golzarri-Arroyo, Lilian (2020)",GolzarriArroyo2020,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1089/chi.2019.0142,32078372,"Ignore03_NHLBI exclusion document, category headings"
S64FLLB6,,NHLBI,NHLBI_exclusions_178.csv,34,"Golzarri-Arroyo, Lilian (2022)",GolzarriArroyo2022,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cmpb.2022.106654,35093646,"Ignore03_NHLBI exclusion document, category headings"
QLJ7HTJU,,NHLBI,NHLBI_exclusions_178.csv,35,"Isenberg, Dane (2025)",Isenberg2025,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/09622802241309348,39885759,"Ignore03_NHLBI exclusion document, category headings"
VKY7UK64,remapped from UAZFWMQ5 (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,36,"Jamshidi-Naeini, Yasaman (2022)",JamshidiNaeini2022,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/oby.23373,35195364,"Ignore03_NHLBI exclusion document, category headings"
JQH7C7QZ,,NHLBI,NHLBI_exclusions_178.csv,37,"Jamshidi-Naeini, Yasaman (2023)",JamshidiNaeini2023,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s12888-023-05180-2,37730572,"Ignore03_NHLBI exclusion document, category headings"
P3KQJM4H,,NHLBI,NHLBI_exclusions_178.csv,38,"Jamshidi-Naeini, Yasaman (2024)",JamshidiNaeini2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2196/54090,38568721,"Ignore03_NHLBI exclusion document, category headings"
PVP9PWD9,,NHLBI,NHLBI_exclusions_178.csv,39,"Joyce, Nina R (2023)",Joyce2023,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/17407745231185055,37493171,"Ignore03_NHLBI exclusion document, category headings"
JPXXAFJZ,,NHLBI,NHLBI_exclusions_178.csv,40,"Kahan, Brennan C (2023)",Kahan2023,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1093/ije/dyac131,35834775,"Ignore03_NHLBI exclusion document, category headings"
AHQ8IGXQ,,NHLBI,NHLBI_exclusions_178.csv,41,"Kahan, Brennan C (2023)",Kahan2023a,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/17407745231186094,37439089,"Ignore03_NHLBI exclusion document, category headings"
PG83SQ3X,,NHLBI,NHLBI_exclusions_178.csv,42,"Kahan, Brennan C (2024)",Kahan2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/09622802241254197,38780480,"Ignore03_NHLBI exclusion document, category headings"
G6V5HPHL,,NHLBI,NHLBI_exclusions_178.csv,43,"Katzmarzyk, Peter T (2022)",Katzmarzyk2022,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/cob.12524,35412010,"Ignore03_NHLBI exclusion document, category headings"
UHLRHMGI,,NHLBI,NHLBI_exclusions_178.csv,44,"Kilbourne, Amy (2024)",Kilbourne2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1146/annurev-publhealth-060222-014438,37931183,"Ignore03_NHLBI exclusion document, category headings"
YNAD85P3,,NHLBI,NHLBI_exclusions_178.csv,45,"Krzyzanowski, Brittany (2019)",Krzyzanowski2019,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13063-019-3284-9,30922358,"Ignore03_NHLBI exclusion document, category headings"
NLT3RNI6,,NHLBI,NHLBI_exclusions_178.csv,46,"Lo, Yungtai (2025)",Lo2025,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s12874-025-02653-8,40859182,"Ignore03_NHLBI exclusion document, category headings"
5Y4N2K9P,,NHLBI,NHLBI_exclusions_178.csv,47,"Matsouaka, Roland A (2018)",Matsouaka2018,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/0962280216680524,27920364,"Ignore03_NHLBI exclusion document, category headings"
PT2PSKAP,,NHLBI,NHLBI_exclusions_178.csv,48,"Owen, Melody A (2025)",Owen2025,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/sim.70015,39930740,"Ignore03_NHLBI exclusion document, category headings"
E92KWK4B,remapped from ASTFEXJ3 (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,49,"Smith, Justin D (2023)",Smith2023,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18865/ed.DECIPHeR.18,38846735,"Ignore03_NHLBI exclusion document, category headings"
PVIMTUBL,,NHLBI,NHLBI_exclusions_178.csv,50,"Tong, Guangyu (2023)",Tong2023,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1093/aje/kwad038,36799630,"Ignore03_NHLBI exclusion document, category headings"
C9R7RUUN,,NHLBI,NHLBI_exclusions_178.csv,51,"Tong, Guangyu (2024)",Tong2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/17407745231222018,38197388,"Ignore03_NHLBI exclusion document, category headings"
6UICIGP2,,NHLBI,NHLBI_exclusions_178.csv,52,"Tong, Jiaqi (2023)",Tong2023a,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s12874-023-01887-8,37024809,"Ignore03_NHLBI exclusion document, category headings"
K5PURRCS,,NHLBI,NHLBI_exclusions_178.csv,53,"Wang, Wei (2021)",Wang2021,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13063-021-05900-7,34961539,"Ignore03_NHLBI exclusion document, category headings"
34PR6YXH,,NHLBI,NHLBI_exclusions_178.csv,54,"Wang, Wei (2024)",Wang2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/sim.9939,37985966,"Ignore03_NHLBI exclusion document, category headings"
98PU32ET,,NHLBI,NHLBI_exclusions_178.csv,55,"Zhu, Angela Y (2024)",Zhu2024,doi,100,1,1,methods_paper,Methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/bimj.202200135,37035941,"Ignore03_NHLBI exclusion document, category headings"
NCULGT7Q,,NHLBI,NHLBI_exclusions_178.csv,56,"Beres, Laura K (2022)",Beres2022,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1371/journal.pone.0273228,36018846,"Ignore03_NHLBI exclusion document, category headings"
MFCQSDMF,,NHLBI,NHLBI_exclusions_178.csv,57,"Bonafide, Christopher P (2022)",Bonafide2022,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13012-022-01246-z,36271399,"Ignore03_NHLBI exclusion document, category headings"
ZC3442HS,,NHLBI,NHLBI_exclusions_178.csv,58,"Clark, Jesse (2021)",Clark2021,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1007/s10461-020-03117-4,33385279,"Ignore03_NHLBI exclusion document, category headings"
6XSR8DVR,,NHLBI,NHLBI_exclusions_178.csv,59,"Guyette, Frank X (2022)",Guyette2022,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/TA.0000000000003551,35081595,"Ignore03_NHLBI exclusion document, category headings"
RUYVCGHY,,NHLBI,NHLBI_exclusions_178.csv,60,"Lyden, Kate (2021)",Lyden2021,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2215/CJN.12300720,33888536,"Ignore03_NHLBI exclusion document, category headings"
Q2S96SJ9,,NHLBI,NHLBI_exclusions_178.csv,61,"O'Donoghue, Julia (2022)",ODonoghue2022,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cct.2022.106884,35995130,"Ignore03_NHLBI exclusion document, category headings"
DEN3TJZ5,,NHLBI,NHLBI_exclusions_178.csv,62,"Ogungbe, Oluwabunmi (2025)",Ogungbe2025,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2024.62559,40036036,"Ignore03_NHLBI exclusion document, category headings"
9MM6Z5CZ,,NHLBI,NHLBI_exclusions_178.csv,63,"Trivedi, Michelle (2025)",Trivedi2025,doi,100,1,1,pilot_study,Pilot study,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jaip.2025.07.022,40848030,"Ignore03_NHLBI exclusion document, category headings"
YUL5IEIT,,NHLBI,NHLBI_exclusions_178.csv,64,"Chapnick, Melissa (2025)",Chapnick2025,doi,100,1,1,preprint,Preprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1101/2025.09.25.678652,41256558,"Ignore03_NHLBI exclusion document, category headings"
7NGXRYU7,,NHLBI,NHLBI_exclusions_178.csv,65,"Fung, Constance (2025)",Fung2025,doi,100,1,1,preprint,Preprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21203/rs.3.rs-7330051/v1,41041560,"Ignore03_NHLBI exclusion document, category headings"
9XSGVFTU,,NHLBI,NHLBI_exclusions_178.csv,66,"Kahan, Brennan C (2025)",Kahan2025,doi,100,1,1,preprint,Preprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1101/2025.07.03.25330799,40630601,"Ignore03_NHLBI exclusion document, category headings"
X7YLMXWH,,NHLBI,NHLBI_exclusions_178.csv,67,"Adams, Marc A (2019)",Adams2019,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cct.2018.12.007,30572161,"Ignore03_NHLBI exclusion document, category headings"
EBNIKQJT,,NHLBI,NHLBI_exclusions_178.csv,68,"Catley, Delwyn (2019)",Catley2019,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1136/bmjopen-2019-031400,31719084,"Ignore03_NHLBI exclusion document, category headings"
G53UN529,,NHLBI,NHLBI_exclusions_178.csv,69,"Cooper, Lisa A (2020)",Cooper2020,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.ahj.2020.05.001,32526534,"Ignore03_NHLBI exclusion document, category headings"
HQYY8IVG,,NHLBI,NHLBI_exclusions_178.csv,70,"Hennink-Kaminski, Heidi (2018)",HenninkKaminski2018,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cct.2017.11.007,29128650,"Ignore03_NHLBI exclusion document, category headings"
9G96XQ7M,,NHLBI,NHLBI_exclusions_178.csv,71,"Jeemon, Panniyammakal (2021)",Jeemon2021,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/S2214-109X(21)00319-3,34534488,"Ignore03_NHLBI exclusion document, category headings"
8JZS4D8F,,NHLBI,NHLBI_exclusions_178.csv,72,"Pbert, Lori (2021)",Pbert2021,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cct.2021.106348,33706002,"Ignore03_NHLBI exclusion document, category headings"
YKCJ78UM,,NHLBI,NHLBI_exclusions_178.csv,73,"Reza, Tania F (2020)",Reza2020,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13012-020-00988-y,32316993,"Ignore03_NHLBI exclusion document, category headings"
5XNKT7KH,,NHLBI,NHLBI_exclusions_178.csv,74,"Risica, Patricia Markham (2019)",Risica2019,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s12889-019-6704-6,30999881,"Ignore03_NHLBI exclusion document, category headings"
TY62B2MZ,,NHLBI,NHLBI_exclusions_178.csv,75,"Shea, Judy A (2018)",Shea2018,doi,100,1,1,protocol_paper,Protocol paper (with results in search),,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1136/bmjopen-2018-021711,30244209,"Ignore03_NHLBI exclusion document, category headings"
ZDP4YJ9U,,NHLBI,NHLBI_exclusions_178.csv,76,"Ante-Testard, Pearl Anne (2024)",AnteTestard2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1038/s41467-024-45624-1,38378704,"Ignore03_NHLBI exclusion document, category headings"
D8BXQHHL,,NHLBI,NHLBI_exclusions_178.csv,77,"Asante, Kwaku Poku (2020)",Asante2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s13063-020-04667-7,33008455,"Ignore03_NHLBI exclusion document, category headings"
F5VFFT7X,,NHLBI,NHLBI_exclusions_178.csv,78,"Atlas, Steven J (2023)",Atlas2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1186/s12875-023-02087-5,37391738,"Ignore03_NHLBI exclusion document, category headings"
FZB8IQSZ,,NHLBI,NHLBI_exclusions_178.csv,79,"Augustovski, Federico (2018)",Augustovski2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jval.2018.06.003,30502778,"Ignore03_NHLBI exclusion document, category headings"
9SZ8F7SB,,NHLBI,NHLBI_exclusions_178.csv,80,"Baik, Yeonsoo (2022)",Baik2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1093/cid/ciab601,34212181,"Ignore03_NHLBI exclusion document, category headings"
BCPZNXV7,remapped from I842F22F (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,81,"Barrington, Wendy E (2019)",Barrington2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3390/nu11102320,31581416,"Ignore03_NHLBI exclusion document, category headings"
DHSYLQCG,,NHLBI,NHLBI_exclusions_178.csv,82,"Beets, Michael W (2018)",Beets2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.ypmed.2017.10.003,28987341,"Ignore03_NHLBI exclusion document, category headings"
XXY9RT8Q,,NHLBI,NHLBI_exclusions_178.csv,83,"Benjamin-Chung, Jade (2024)",BenjaminChung2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1038/s41591-024-03134-z,38965434,"Ignore03_NHLBI exclusion document, category headings"
CZKI8WKJ,,NHLBI,NHLBI_exclusions_178.csv,84,"Blue, Laura (2023)",Blue2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jama.2023.19597,37847273,"Ignore03_NHLBI exclusion document, category headings"
I7VKXNIC,,NHLBI,NHLBI_exclusions_178.csv,85,"Blyler, Ciantel A (2019)",Blyler2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/HCO.0000000000000674,31425171,"Ignore03_NHLBI exclusion document, category headings"
UD8UUMUN,,NHLBI,NHLBI_exclusions_178.csv,86,"Boston, David (2023)",Boston2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3122/jabfm.2022.220391R2,37704387,"Ignore03_NHLBI exclusion document, category headings"
YZ7GZ47B,,NHLBI,NHLBI_exclusions_178.csv,87,"Bray, Jeremy W (2018)",Bray2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/0890117117696244,28299947,"Ignore03_NHLBI exclusion document, category headings"
LSLZLVAS,,NHLBI,NHLBI_exclusions_178.csv,88,"Carrión, Daniel (2019)",Carrion2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.envint.2019.105150,31518936,"Ignore03_NHLBI exclusion document, category headings"
QEHREYLH,,NHLBI,NHLBI_exclusions_178.csv,89,"Cashen, Katherine (2022)",Cashen2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/PCC.0000000000003045,35880872,"Ignore03_NHLBI exclusion document, category headings"
ZVIZFQCJ,,NHLBI,NHLBI_exclusions_178.csv,90,"Cashen, Katherine (2023)",Cashen2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.resuscitation.2023.109939,37625580,"Ignore03_NHLBI exclusion document, category headings"
Q5UBAJFB,,NHLBI,NHLBI_exclusions_178.csv,91,"Chaiyachati, Krisda H (2019)",Chaiyachati2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamainternmed.2019.0095,30985861,"Ignore03_NHLBI exclusion document, category headings"
AZPPGG26,,NHLBI,NHLBI_exclusions_178.csv,92,"Chay, Junxing (2024)",Chay2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/S2214-109X(24)00188-8,39030063,"Ignore03_NHLBI exclusion document, category headings"
XVK2U8K6,,NHLBI,NHLBI_exclusions_178.csv,93,"Cheng, Jessica (2023)",Cheng2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1017/S0007114523001137,38713063,"Ignore03_NHLBI exclusion document, category headings"
Y65DB7TT,remapped from JNJYCIH8 (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,94,"Cohen, Michael G (2023)",Cohen2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6004/jnccn.2023.7002,37015338,"Ignore03_NHLBI exclusion document, category headings"
U4546RAU,,NHLBI,NHLBI_exclusions_178.csv,95,"Daouda, Misbath (2024)",Daouda2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1289/EHP13225,38506828,"Ignore03_NHLBI exclusion document, category headings"
REZJUIXS,,NHLBI,NHLBI_exclusions_178.csv,96,"Davis, Jaimie N (2023)",Davis2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jand.2022.08.125,35998864,"Ignore03_NHLBI exclusion document, category headings"
DSB4NKC5,,NHLBI,NHLBI_exclusions_178.csv,97,"Davis, Jaimie N (2023)",Davis2023a,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2022.50375,36626172,"Ignore03_NHLBI exclusion document, category headings"
URUAWZAY,,NHLBI,NHLBI_exclusions_178.csv,98,"Federman, Myke (2024)",Federman2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1097/PCC.0000000000003368,37678381,"Ignore03_NHLBI exclusion document, category headings"
ZLU75I88,,NHLBI,NHLBI_exclusions_178.csv,99,"Gelfman, Laura P (2021)",Gelfman2021,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.cardfail.2021.03.005,34088381,"Ignore03_NHLBI exclusion document, category headings"
H2HJLXGH,,NHLBI,NHLBI_exclusions_178.csv,100,"Gerstenfeld, Leslie (2024)",Gerstenfeld2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1017/S1368980024002283,39575559,"Ignore03_NHLBI exclusion document, category headings"
SRGFMEL6,,NHLBI,NHLBI_exclusions_178.csv,101,"Goldstein, Nicolas P N (2018)",Goldstein2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.acap.2017.08.015,28899842,"Ignore03_NHLBI exclusion document, category headings"
TUYKW32A,,NHLBI,NHLBI_exclusions_178.csv,102,"Graham, Andrea K (2023)",Graham2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1037/ccp0000786,36634022,"Ignore03_NHLBI exclusion document, category headings"
IJE7MVNS,,NHLBI,NHLBI_exclusions_178.csv,103,"Haushalter, Keally (2024)",Haushalter2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.tjnut.2023.12.024,38110183,"Ignore03_NHLBI exclusion document, category headings"
RKXS5GKB,,NHLBI,NHLBI_exclusions_178.csv,104,"Ibe, Chidinma A (2021)",Ibe2021,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18865/ed.31.1.47,33519155,"Ignore03_NHLBI exclusion document, category headings"
CKHANCR8,,NHLBI,NHLBI_exclusions_178.csv,105,"Jeans, Matthew R (2023)",Jeans2023,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.tjnut.2023.04.013,37116658,"Ignore03_NHLBI exclusion document, category headings"
TZW76NJB,,NHLBI,NHLBI_exclusions_178.csv,106,"Jennerich, Ann L (2022)",Jennerich2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jpainsymman.2022.05.006,35618247,"Ignore03_NHLBI exclusion document, category headings"
S89CIJ46,,NHLBI,NHLBI_exclusions_178.csv,107,"Jia, Jenny (2024)",Jia2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3390/nu16060805,38542716,"Ignore03_NHLBI exclusion document, category headings"
P6QS3RSX,,NHLBI,NHLBI_exclusions_178.csv,108,"Jiang, Qianxia (2023)",Jiang2023a,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jneb.2023.03.005,37245146,"Ignore03_NHLBI exclusion document, category headings"
EVS2FEUS,,NHLBI,NHLBI_exclusions_178.csv,109,"Jústiz, Amanda M (2025)",Justiz2025,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1111/ijpo.70018,40344380,"Ignore03_NHLBI exclusion document, category headings"
JDABTKG9,,NHLBI,NHLBI_exclusions_178.csv,110,"Kiggundu, John Baptist (2025)",Kiggundu2025,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1002/jia2.26499,40622382,"Ignore03_NHLBI exclusion document, category headings"
4Q7JQUVU,,NHLBI,NHLBI_exclusions_178.csv,111,"Landrigan, Christopher P (2020)",Landrigan2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1056/NEJMoa1900669,32579812,"Ignore03_NHLBI exclusion document, category headings"
3SUSMNR7,,NHLBI,NHLBI_exclusions_178.csv,112,"Lee, Alison G (2019)",Lee2019,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1164/rccm.201804-0694OC,30256656,"Ignore03_NHLBI exclusion document, category headings"
S7KB7TFR,,NHLBI,NHLBI_exclusions_178.csv,113,"Lombardo, Sarah (2022)",Lombardo2022,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1089/neu.2021.0465,35443809,"Ignore03_NHLBI exclusion document, category headings"
B6VJ22FA,remapped from GIHWCXEH (NCI/NHLBI duplicate merge),NHLBI,NHLBI_exclusions_178.csv,114,"Loučka, Martin (2024)",Loucka2024,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1177/02692163231214422,38087831,"Ignore03_NHLBI exclusion document, category headings"
YCFJFHMC,,NHLBI,NHLBI_exclusions_178.csv,115,"Luecking, Courtney T (2020)",Luecking2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.jand.2019.09.018,31831384,"Ignore03_NHLBI exclusion document, category headings"
EH85EJ36,,NHLBI,NHLBI_exclusions_178.csv,116,"Mamun, Abdullah (2020)",Mamun2020,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1016/j.numecd.2020.06.005,32605881,"Ignore03_NHLBI exclusion document, category headings"
9HBYKQR8,,NHLBI,NHLBI_exclusions_178.csv,117,"Margolis, Karen L (2018)",Margolis2018,doi,100,1,1,secondary_analysis,Secondary data analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1001/jamanetworkopen.2018.1617,30646139,"Ignore03_NHLBI exclusion document, category headings"
